story_id,name,story_text
3837,Хинкали-гид,"["""",""Московский хинкали-гид,font_name:Montserrat"",""Где лучшие хинкали? \\\\nВыбрали 6 мест в городе, где можно попробовать традиционное грузинское блюдо"",""Мегобари,font_name:Montserrat"",""Маросейка, 15"",""Средний чек: 700—1500 ₽"",""Кроме классических хинкали в грузинском винном баре предлагают заказать ассорти «Мама хинкали»: в порции шесть штук с начинками из курицы, говядины и смеси говядины со свининой."",""Забронировать"",""Vani,font_name:Montserrat"",""Орликов пер., 6"",""Средний чек: 700—1500 ₽"",""Vani не играет в традиционный грузинский ресторан с размашистыми порциями и суетливым сервисом: это гастробар и энотека с очень стильным дизайном. Заказ на хинкали принимают только от трех штук, за «поджарку» попросят 20 рублей."",""Забронировать"",""Батони,font_name:Montserrat"",""Кржижановского, 22"",""Средний чек: 700—1500 ₽"",""В «Батони» строго следят за количеством складок у хинкали: их должно быть не меньше 18. Хинкали с бараниной, говядиной, свининой, телятиной и сыром лепят вручную. Их можно съесть в кафе или заказать домой."",""Забронировать"",""Мадам Галифе,font_name:Montserrat"",""Проспект Мира, 26, стр. 1"",""Средний чек: 1500—2500 ₽"",""В ресторане-долгожителе готовят традиционные хинкали со свининой, говядиной или бараниной. Они кажутся еще вкуснее в интерьере, созданном художником и драматургом Резо Габриадзе. Он до мелочей продумал все детали и оставил на стенах несколько рисунков."",""Забронировать"",""Хинкали Point,font_name:Montserrat"",""Забелина, 1"",""Средний чек: до 700 ₽"",""За тем, как тут лепят хинкали, можно подсматривать даже с улицы: в «Хинкали Point» открытая кухня. В меню — хинкали с мясом, сулугуни и бараниной по цене от 60 рублей за штуку.  "",""Подробнее"",""Есть хинкали & Пить вино,font_name:Montserrat"",""Сеть ресторанов"",""Средний чек: 700—1500 ₽"",""В трех заведениях сети каждому виду хинкали придумали родословную и название: калакури — «городские» с говядиной, свининой и зеленью, кахетинские — с бараниной и перцем, квари — сырные. Есть и сладкие с вишней. Хинкали могут пожарить или сварить."",""Подробнее""]"
3838,Что смотреть в кино ,"["""",""КЭШБЭК 15%"",""Кино-\\\\nпремьеры недели,font_name:Montserrat"",""Вернем 15% от суммы каждой покупки билетов в приложении Тинькофф, но не более 3000 ₽ за весь период акции."",""МУЛЬТФИЛЬМ, 6+"",""Холодное сердце 2,font_name:Montserrat"",""Сиквел самого кассового мультфильма в истории: Анна и Эльза снова спасают королевство Эренделл."",""Пойти в кино"",""ДЕТЕКТИВ, 16+"",""Достать ножи,font_name:Montserrat"",""Герметичный детектив со звездным составом: Дэниэл Крейг расследует убийство главы семьи в старинном поместье."",""Пойти в кино"",""ДРАМА, 6+"",""Лев Яшин. Вратарь моей мечты,font_name:Montserrat"",""Спортивный байопик про легендарного вратаря «Динамо»."",""Пойти в кино"",""УЖАСЫ, 16+"",""Тварь,font_name:Montserrat"",""«Омен» по-русски: бездетная пара усыновляет жуткого ребенка."",""Пойти в кино"",""ДРАМА, 18+"",""Большая поэзия,font_name:Montserrat"",""Бывшие солдаты-призывники с Донбасса работают в ЧОПе и переживают посттравматический синдром с помощью поэзии."",""Пойти в кино"",""ФАНТАСТИКА, 16+"",""Атлантика,font_name:Montserrat"",""Гран-при Каннского фестиваля: социально-фантастическая драма про месть сенегальских мигрантов."",""Пойти в кино""]"
3840,Новый год с Тинькофф,"["""",""Адвент-календарь Тинькофф уже запущен,font_name:Montserrat"",""Каждый день мы присылаем новую историю. Успейте открыть все даты с 1 по 31 декабря, получайте кэшбэк и скидки до 50% и шанс выиграть 300 000 ₽"",""Календарь""]"
3841,Пережить зиму,"["""",""Пережить зиму,font_name:Montserrat"",""7 вещей для тела, души и дома, которые помогут пережить мороз, гололед и зимнюю тоску"",""Перчатки Puma,font_name:Montserrat"",""С функцией тачскрин "",""Больше не придется отвечать на звонки носом: Puma подружили вязаные перчатки с сенсорными экранами. Пользоваться смартфоном можно благодаря вшитым в шерсть металлизированным нитям."",""Купить"",""Электрокамин Zanussi ,font_name:Montserrat"",""Почти как на даче"",""Кто хоть раз не мечтал о камине? С установкой «трушного» много сложностей, но в качестве альтернативы придумали электрическую версию — эта имитирует пламя и неплохо обогревает."",""Купить"",""Сушилка для обуви Xiaomi,font_name:Montserrat"",""Умная и быстрая"",""Возможно, самая красивая сушилка для обуви. Устройство имеет четыре режима, включая «особый» — для кожаных изделий. Есть автоматический таймер выключения и интеллектуальный контроль температуры."",""Купить"",""Диффузор Flame Moscow,font_name:Montserrat"",""Уют для дома"",""Многие недооценивают ароматы для дома, а зря. Свечи и диффузоры помогут вмиг окутать дом атмосферой тепла и уюта. Приятные зимние запахи есть у марки Flame Moscow: сосна и кипарис оттенены мускусом, сандалом и кедром."",""Купить"",""Пуховик Shu,font_name:Montserrat"",""Функциональный минимализм"",""Питерская марка делает достойную верхнюю одежду для российских реалий. Свободный прямой крой, два вида наполнителя, водоотталкивающая мембрана и капюшон-скафандр — этот пуховик согреет даже в самые сильные морозы."",""Купить"",""Балаклава ASOS,font_name:Montserrat"",""Вместо шапки"",""Горнолыжная экипировка хорошо смотрится даже в городе — особенно когда на улице минус десять. Если вы не любите шапки, присмотритесь к балаклавам: базовые варианты продаются в «Спортмастере», а нам приглянулась супертеплая на ASOS.\\\\n"",""Купить"",""Водолазка Uniqlo Heattech,font_name:Montserrat"",""Технологичное термобелье"",""Uniqlo делает достойное термобелье, которое сохраняет тепло, впитывает влагу и быстро сохнет. В линейке Heattech есть водолазки, футболки, майки, боди и легинсы для мужчин, женщин и детей."",""Купить""]"
3842,Где завтракать в Петербурге,"["""",""Где завтракать в Петербурге,font_name:Montserrat"",""Куда заскочить на завтрак перед работой или отправиться на бранч в выходной день "",""Coffee 22,font_name:Montserrat"",""Казанская, 22"",""Средний чек: до 700 ₽"",""Овсянка с горой ягод, яйца всех мастей, творог с фруктовым джемом. Беспроигрышный вариант — классический английский завтрак."",""Забронировать"",""Мечтатели ,font_name:Montserrat"",""Наб. реки Фонтанки, 11"",""Средний чек: 700—1500 ₽"",""Несколько видов каш, омлет с крабом, хашбрауны с олениной, паштетом и лососем. В стоимость завтрака уже входит кофе или чай."",""Забронировать"",""Bonch,font_name:Montserrat"",""Б. Морская, 16"",""Средний чек: 700—1500 ₽"",""Формально — кофейня, по факту — полноценное кафе. Подают бельгийские вафли, классические яйца бенедикт, панини с томатами, запеченные сэндвичи и йогурты."",""Забронировать"",""Дзамико ,font_name:Montserrat"",""Наб. Адмиралтейского канала, 2"",""Средний чек: до 700 ₽"",""Завтраки до 14:00 на территории Новой Голландии. Готовят суперсытную яичницу чирбули, сэндвичи с цыпленком и сырники с сулугуни. На десерт попробуйте мацони с хурмой."",""Подробнее"",""Saviv,font_name:Montserrat"",""Б. Конюшенная, 9"",""Средний чек: 700—1500 ₽"",""Сюда — за израильским завтраком. Творожные запеканки, боулы с киноа и гранолой, шакшука, глазунья с черным трюфелем и тосты с авокадо. Тут же готовят один из лучших хумусов в городе."",""Подробнее""]"
3843,Финсловарь: Лизинг,"["""",""Лизинг,font_name:Playfair Display"",""Это особый кредит, когда одна компания покупает имущество, чтобы сдать его в аренду другой "",""Финсловарь "",""А–Я"",""Что это значит?,font_name:Playfair Display"",""Обычно, если фирме понадобилось какое-то имущество, она берет кредит в банке и покупает. В лизинговой схеме фирма обратится в специальную компанию, которая купит нужное имущество и передаст его в долгосрочную аренду. А в конце срока фирма сможет доплатить остаток и выкупить имущество."",""Финсловарь "",""А–Я"",""Зачем мне это знать?,font_name:Playfair Display"",""В основном лизинг нужен юридическим лицам — он дает налоговые преимущества, так как арендные платежи включаются в себестоимость производства и снижают налоговое бремя. Но лизинг есть и для физических лиц — например, так можно оформить автомобиль.""]"
3844,,"["""",""В какой валюте лучше копить?,font_name:Montserrat"",""Правильный ответ зависит от вашей цели. Объясняем, что больше подходит для разных ситуаций"",""Почему важна цель,font_name:Montserrat"",""Копить надо в той валюте, которая потребуется. Так колебания валютных курсов не обесценят капитал и не помешают достичь желаемого. Еще стоит учитывать срок достижения цели: на долгосрочные цели стоит копить в стабильной валюте."",""Квартира или отпуск в России,font_name:Montserrat"",""Если планируете скоро купить что-то, что продается за рубли, удобно копить в рублях. Пример — квартира в России: ее рублевая цена мало зависит от валютных курсов. Другой пример — отпуск в России."",""Телефон или машина,font_name:Montserrat"",""Цены на электронику, авто и некоторые другие товары и услуги зависят от курса доллара или евро, даже если вы оплачиваете их рублями. Для такой покупки часть денег лучше откладывать в валюте, чтобы падение рубля не помешало достичь цели."",""Учеба в России,font_name:Montserrat"",""Например, вы хотите через 15 лет оплатить учебу ребенка в российском вузе. Откладывайте часть денег в рублях, часть — в валюте на случай, если рубль сильно упадет. Чем больше лет до рублевой цели, тем больше может быть доля валюты."",""Путешествия или учеба за рубежом,font_name:Montserrat"",""Допустим, вы копите на путешествие в США или на обучение ребенка в ЕС. В первом случае разумно откладывать доллары, во втором — евро. Если курс рубля упадет, рублевые сбережения в пересчете на доллары и евро уменьшатся. А валютные не пострадают."",""Чтобы откладывать деньги в разных валютах, откройте мультивалютный вклад. Он позволяет копить одновременно в рублях, долларах, евро и фунтах стерлингов и легко переходить из одной валюты в другую. В рублях ставка достигает 6% годовых, в долларах — 1,5%."",""Открыть вклад""]"
3845,Спектакли года ,"["""",""Спектакли года ,font_name:Playfair Display"",""6 важных театральных постановок 2019 года"",""Бег,font_name:Playfair Display"",""26 ДЕКАБРЯ"",""ТЕАТР ИМ. ВАХТАНГОВА"",""8 снов об ужасах гражданской войны из пьесы Булгакова. Тревожный спектакль Юрия Бутусова с музыкой Pink Floyd и стихами Бродского пытается ответить на вопрос — может ли русский человек выжить в эмиграции? "",""Билеты"",""Как эстонские хиппи разрушили Советский Союз ,font_name:Playfair Display"",""18 ДЕКАБРЯ И 12 ЯНВАРЯ"",""Центр им. Мейерхольда"",""Актеры «Июльансамбля» в роли таллинских подростков из 1972 года, которые побеждают идеологическую машину и менталитет «советского человека»."",""Билеты"",""Занос,font_name:Playfair Display"",""28 ЯНВАРЯ"",""ПРАКТИКА"",""2019 год стал годом Владимира Сорокина. Новый спектакль брусникинцев по его пьесе — это портрет московской элиты, живущей в праздности и роскоши на пороге краха их утопического мира."",""Билеты"",""Пер Гюнт,font_name:Playfair Display"",""15 И 29 ДЕКАБРЯ"",""ТЕАТР ИМ. ВАХТАНГОВА"",""Громкая премьера года — спектакль Юрия Бутусова по загадочной пьесе Генрика Ибсена, в которой смешались поэзия природы, гротеск, социальная сатира и фантасмагория."",""Билеты"",""Похождения повесы,font_name:Playfair Display"",""8, 10 И 12 МАРТА"",""МАМТ"",""Британец Саймон Макберни поставил оперу Стравинского в огромной бумажной коробке, где большую часть декораций заменяют проекции. Это коллаборация МАМТ с фестивалем в Экс-ан-Провансе — по контракту московская постановка будет идти не больше года. "",""Билеты"",""Горка,font_name:Playfair Display"",""15 И 31 ДЕКАБРЯ"",""ТЕАТР НА ТАГАНКЕ"",""Данил Чащин поставил трагикомедию Алексея Житковского про ежедневный подвиг маленького человека: история воспитательницы детского сада, которая, несмотря на абсурд вокруг и зарплату в 15 тысяч рублей, остается хорошим человеком."",""Билеты""]"
3846,,"["""",""Адвент-\\\\nкалендарь: \\\\nдень кино,font_name:Montserrat"",""Сегодня дарим вам 30 дней подписки в онлайн-кинотеатре Окко и любопытную киностатистику"",""Ваш киногод,font_name:Montserrat"",""{{kinodoma_freq_season_nm}} уже прочно ассоциируется у вас с запахом попкорна, ведь именно в это время года вы чаще всего покупали билеты в кино. Интересно, что было главной причиной — хорошая афиша или плохая погода?"",""Ваш киногод,font_name:Montserrat"",""Мы не знаем, когда вы предпочитаете смотреть кино дома, зато уверены, что ваши любимые день и время для похода в кинотеатр — {{kinodoma_freq_theatre_weekd_nm}}, {{kinodoma_freq_theatre_time}}."",""Кино и Тинькофф,font_name:Montserrat"",""И Тинькоффскар этого года в номинации «Лучшие зрители» получают… наши клиенты: 1,2 млн билетов они купили через приложение."",""{{kinodoma_freq_theatre_nm}}"",""мой любимый кинотеатр в этом году"",""{{kinodoma_freq_weekday_nm}}"",""день, когда я чаще всего покупаю билеты в кино"",""Не успели сходить на что-то в кино? Посмотрите в онлайн-кинотеатре Okko. По ссылке — ваш промокод на месяц подписки «Оптимум» и Start. А еще поучаствуйте в нашей игре и получите шанс выиграть 300 000 ₽."",""Забрать подарок""]"
3847,Зачем ехать в Мюнхен,"["""",""Чем заняться в Мюнхене ,font_name:Montserrat"",""Главные достопримечательности"",""Мариенплац,font_name:Montserrat"",""В 11:00, 12:00 и 17:00 на главной башне бьет колокол и из окон появляются механические фигуры. Они разыгрывают пятнадцатиминутный рыцарский турнир и показывают сценки из жизни города. С ноября по февраль вечернего сеанса нет."",""Церковь Фрауэнкирхе,font_name:Montserrat"",""Окна скрыты колоннами, которые похожи на огромные деревья. Тем не менее в церкви очень светло. По легенде, это так разозлило дьявола, что он даже оставил отпечаток на плитке."",""Ратуша,font_name:Montserrat"",""Действующая администрация города, внутрь пускают бесплатно. В коридорах мало людей и много красивых витражей. На лифте можно подняться на обзорную площадку, откуда в ясный день видны Альпы."",""Музей БМВ,font_name:Montserrat"",""В музее показана эволюция столетнего концерна: рядом с автомобилями прошлого века соседствуют футуристичные машины. Вход стоит 10 € (703 ₽)."",""Купить билет"",""Церковь Азамкирхе,font_name:Montserrat"",""Церковь шикарно украшена в стиле барокко. Архитекторы строили ее только для себя, поэтому не жалели ни фантазии, ни красок, ни денег. Вход свободный."",""Лавка «Сумасшедший мороженщик»,font_name:Montserrat"",""Здесь продают мороженое со вкусом пива, сосисок, бекона, шампанского и джин-тоника. В состав добавляют настоящий алкоголь. Три шарика стоят 5 € (352 ₽)."",""Рынок Виктуалиенмаркт,font_name:Montserrat"",""Фермеры торгуют домашними сырами, приправами и немецкими пряниками. Продукты недешевые: овощи и фрукты стоят на 30—40% дороже турецких аналогов из супермаркета. Зато все натуральное."",""Узнать больше""]"
3849,Сезонные фрукты и овощи,"["""",""Сезонные фрукты и овощи,font_name:Montserrat"",""Рассказываем, что покупать на рынке в декабре"",""Лук-порей ,font_name:Montserrat"",""Лук-порей — целая библиотека витаминов и полезных элементов: С, Е, B1, В2, каротин, калий и магний. Его можно использовать в качестве начинки для пирога или киша, добавить в мясную запеканку и потушить с другими овощами."",""Киви ,font_name:Montserrat"",""В киви в два раза больше витамина С, чем в апельсине, а значит, его надо есть, если вокруг все простудились и кашляют. Выбирайте мягкие на ощупь плоды — они самые спелые и сладкие. "",""Пастернак,font_name:Montserrat"",""Пастернак по вкусу напоминает смесь моркови, аниса и фенхеля, а визуально похож одновременно на картошку и сельдерей. Потушите клубни пастернака на гарнир к мясу, сделайте пюре или добавьте сырой овощ в салат для пряного вкуса."",""Мандарины,font_name:Montserrat"",""Декабрь — месяц мандаринов. Выбирайте фрукты, у которых шкурка немного отстает от плода — это самые спелые и сочные мандарины. Их можно добавить в теплый салат с лососем и шпинатом или запечь с шоколадным брауни."",""Клюква,font_name:Montserrat"",""Главная зимняя ягода клюква — настоящая природная «таблетка» для иммунитета. Клюкву можно перемолоть с сахаром и подавать в качестве соуса к мясным блюдам или вместо варенья."",""Свекла,font_name:Montserrat"",""Свекла созревает осенью, но может храниться в прохладном месте до поздней зимы. Кроме борща из свеклы можно приготовить салат с козьим сыром и грецким орехом или веганские свекольные котлеты."",""Репа,font_name:Montserrat"",""Репа наравне с цитрусовыми, клюквой и киви содержит большое количество витамина C, поэтому в холодное время года это незаменимый овощ. Запекайте ее в духовке с сушеным тимьяном и оливковым маслом, добавляйте в овощное рагу или потушите с курицей, грушей и луком.""]"
3852,Как выбрать отель ,"["""",""На что обратить внимание, выбирая отель на «Букинге»,font_name:Montserrat"",""Советы от экспертов Тинькофф Путешествий"",""Сборы и комиссии,font_name:Montserrat"",""В некоторых странах налоги не входят в стоимость комнаты — гости оплачивают их отдельно. А некоторые отели не принимают карты или берут комиссию за безналичную оплату. Уточните все заранее, чтобы точно рассчитать цену проживания и не искать банкомат в последний момент."",""Залог,font_name:Montserrat"",""Иногда отели берут его на случай непредвиденных расходов, например если гость что-то сломает или закурит в номере. Если ничего такого не случилось, залог при выезде вернут. Лучше вносите залог с кредитки — тогда заморозят деньги банка, а не ваши. Проценты за это банк не начислит. "",""Обязательные и допуслуги,font_name:Montserrat"",""В одних отелях парковка и сейф включены в стоимость номера, в других — считаются дополнительными услугами. Иногда доплачивать приходится за кондиционер, вайфай и даже за электричество — все зависит от фантазии отеля."",""Завтраки,font_name:Montserrat"",""Слова «континентальный завтрак» в описании отеля неинформативны: это может оказаться как обильный шведский стол, так и скудный набор из мюсли, колбасы и вареных яиц. Чтобы разобраться, почитайте отзывы гостей."",""Время заезда и выезда ,font_name:Montserrat"",""Многие небольшие отели берут доплату за слишком ранний или поздний заезд или выезд. Уточните заранее, в какое время приезжать и выезжать. А если вдруг задерживаетесь, предупредите отель, чтобы он не отменил бронь."",""Скидки Genius,font_name:Montserrat"",""С программой для путешественников можно отлично сэкономить. Если хотите еще больше выгоды, бронируйте те же отели на Тинькофф Путешествиях. Спецпредложения и скидки — такие же, как на «Букинге», а при оплате картой Тинькофф вернем до 10% рублями или бонусами."",""Выбрать отель""]"
3853,,"["""",""Облигации Минфина,font_name:Montserrat"",""Свободные деньги на ИИС можно инвестировать в облигации — например, чтобы уберечь их от инфляции. Кто не хочет рисковать, может рассмотреть инвестиции в облигации Минфина — ОФЗ. Мы подобрали три ОФЗ с выплатой купонов 2 раза в год, трехлетним сроком обращения и примерной доходностью 6% в год."",""ОФЗ 26211"",""Дата погашения: 25 января 2023 года"",""ОФЗ 26209"",""Дата погашения: 20 июля 2022 года"",""ОФЗ 26220"",""Дата погашения: 7 декабря 2022 года"",""Не является инвестидеей"",""Купить ОФЗ""]"
3854,,"["""",""Как выгодно жить в путешествии,font_name:Montserrat"",""Бронируйте отели через Тинькофф Путешествия, и мы вернем до 10% бонусами. И это еще не всё"",""Выгодные цены,font_name:Montserrat"",""Мы работаем с Booking.com. У нас нет комиссий, зато есть повышенный кэшбэк — до 10% бонусами. Чтобы получить его, оплатите проживание в отеле картой Тинькофф."",""Дополнительные скидки,font_name:Montserrat"",""Все ваши баллы и скидки от Booking.com учитываются. Если вы участник программы Genius — пользуйтесь и бонусами по ней, и повышенным кэшбэком сразу."",""Условия акции"",""Выбрать отель""]"
3857,,"["""",""Адвент-\\\\nкалендарь: \\\\nдень кино,font_name:Montserrat"",""Сегодня дарим вам 30 дней подписки в онлайн-кинотеатре Окко и любопытную киностатистику"",""Ваш киногод,font_name:Montserrat"",""{{kinodoma_freq_season_nm}} уже прочно ассоциируется у вас с запахом попкорна, ведь именно в это время года вы чаще всего покупали билеты в кино. Интересно, что было главной причиной — хорошая афиша или плохая погода?"",""Ваш киногод,font_name:Montserrat"",""Мы не знаем, когда вы предпочитаете смотреть кино дома, зато уверены, что ваши любимые день и время для похода в кинотеатр — {{kinodoma_freq_theatre_weekd_nm}}, {{kinodoma_freq_theatre_time}}."",""Кино и Тинькофф,font_name:Montserrat"",""И Тинькоффскар этого года в номинации «Лучшие зрители» получают… наши клиенты: 2,2 млн билетов они купили через приложение."",""{{kinodoma_freq_theatre_nm}}"",""мой любимый кинотеатр в этом году"",""Расскажите об этом"",""{{kinodoma_freq_weekday_nm}}"",""день, когда я чаще всего покупаю билеты в кино"",""Расскажите об этом"",""Не успели сходить на что-то в кино? Посмотрите в онлайн-кинотеатре Okko. По ссылке — ваш промокод на месяц подписки «Оптимум» и Start. А еще поучаствуйте в нашей игре и получите шанс выиграть 300 000 ₽."",""Забрать подарок""]"
3858,Воппер в подарок,"["""",""Адвент-\\\\nкалендарь: \\\\nдень фастфуда,font_name:Montserrat"",""Подкрепитесь фаст-статистикой от нас и двумя вопперами® по цене одного от «Бургер Кинг»"",""Ваш год в фастфуде,font_name:Montserrat"",""Были ли это читмилс, или у вас просто отличный метаболизм, но в 2019 году вы потратили на фастфуд {{fastfood_sum}} ₽. Ваше любимое место — «{{fastfood_freq_merch_nm}}», а самая дорогая покупка в чеке — «{{fastfood_top_check_item}}»."",""Фастфуд и Тинькофф,font_name:Montserrat"",""Наггетсы, картошка фри и бургеры! Наши клиенты тоже люди — они не смогли устоять при виде этих слов и потратили на фастфуд 49,9 млрд ₽ в этом году."",""{{fastfood_freq_check_item}}"",""мой самый частый заказ в фастфуде в этом году"",""Расскажите об этом"",""На праздники можно всё! Поэтому Бургер Кинг дарит вам второй ВОППЕР® бесплатно — не забудьте назвать промокод на кассе. А еще поучаствуйте в нашей игре и получите шанс выиграть 300 000 ₽."",""Забрать подарок""]"
3859,Воппер в подарок,"["""",""Адвент-\\\\nкалендарь: \\\\nдень фастфуда,font_name:Montserrat"",""Подкрепитесь фаст-статистикой от нас и двумя вопперами® по цене одного от «Бургер Кинг»"",""Ваш год в фастфуде,font_name:Montserrat"",""Были ли это читмилс, или у вас просто отличный метаболизм, но в 2019 году вы потратили на фастфуд {{fastfood_sum}} ₽. Ваше любимое место — «{{fastfood_freq_merch_nm}}», а самая дорогая покупка в чеке — «{{fastfood_top_check_item}}»."",""Фастфуд и Тинькофф,font_name:Montserrat"",""Наггетсы, картошка фри и бургеры! Наши клиенты тоже люди — они не смогли устоять при виде этих слов и потратили на фастфуд 49,9 млрд ₽ в этом году."",""{{fastfood_freq_check_item}}"",""мой самый частый заказ в фастфуде в этом году"",""На праздники можно всё! Поэтому «Бургер Кинг» дарит вам второй воппер® бесплатно — не забудьте назвать промокод на кассе. А еще поучаствуйте в нашей игре и получите шанс выиграть 300 000 ₽."",""Забрать подарок""]"
3860,Лидеры проката,"["""",""3 002 236"",""                                                            "",""Холодное сердце II"",""Ральф против интернета Ральф против интернета"",""334 840"",""                                     "",""Достать ножи"",""Ральф против интернета Ральф против интернета"",""228 357"",""                                   "",""Ford против Ferrari"",""Ральф против интернета Ральф против интернета"",""Выбрать фильм""]"
3861,,"["""",""Адвент-\\\\nкалендарь: \\\\nдень малого бизнеса,font_name:Montserrat"",""Отложите дела, подъехала бизнес-аналитика вместе с бонусами от Тинькофф Бизнеса"",""Ваш год с малым бизнесом,font_name:Montserrat"",""Владельцы малого и среднего бизнеса говорят вам спасибо за этот год, и не просто так: вы поддержали владельцев своего дела на {{sme_sum}} ₽."",""Малый бизнес и Тинькофф,font_name:Montserrat"",""Наши клиенты понимают, что малый бизнес — основа экономики, и поэтому вложили в ИП  37,2 млрд  ₽ в этом году."",""{{sme_top_merch_nm}},font_name:Montserrat"",""здесь была моя самая крупная покупка у ИП"",""Расскажите об этом"",""В новом году продолжаем поддерживать предпринимателей: приведите друга в Тинькофф Бизнес, и мы начислим на ваш счет бонус до 5000 ₽. А если примете участие в нашей игре — получите шанс выиграть 300 000 ₽."",""Забрать подарок""]"
3863,Подарки для любителей вечеринок,"["""",""Подарки для любителей вечеринок"",""6 идей для подарков тому, кто готов превратить даже будний день в праздник"",""Электрический штопор"",""Возможно, это не самая необходимая вещь в мире, но если есть электрический штопор — зачем пользоваться обычным?"",""Купить"",""Будильник с встроенной кофеваркой"",""С этим изобретением просыпаться после вечеринки станет чуть-чуть проще: за пару минут до звонка гаджет запускает процесс приготовления эспрессо прямо у вашей кровати."",""Купить"",""Мини-караоке"",""В 2020 году не ты с друзьями едешь в караоке, а караоке едет к вам — нужно только загрузить приложение на телефон или компьютер."",""Купить"",""Принтер для фото"",""Помещается в кармане и печатает снимки со смартфона, которые можно раздать всем причастным к празднику. Обойдется дешевле, чем снимать на вновь вошедшие в моду полароиды."",""Купить"",""Охлаждающие патчи "",""Мастхэв в косметичке круглосуточных тусовщиков: охлаждают, осветляют синяки и повышают упругость кожи под глазами. "",""Купить"",""Мини-бир-понг"",""В комплект входит поле, стаканчики и два шарика для пинг-понга. Можно играть даже в одиночестве."",""Купить""]"
3864,Выходные в Москве,"["""",""Выходные в Москве,font_name:Montserrat"",""Куда пойти в выходной день: маршрут по самому центру города"",""Dr. Живаго,font_name:Montserrat"",""Отель «Националь», вид на Кремль, шумная Моховая за окном и современная русская кухня с кашами, блинами и более чем двадцатью вариантами яиц (все блюда до 500 ₽) — отличное место для завтрака."",""Забронировать"",""Парк Зарядье,font_name:Montserrat"",""В Зарядье стоит приходить не только в теплое время года. Зимой в павильонах можно исследовать флорариум, интерактивные инсталляции и ледяную пещеру, а на улице — любоваться кружевом крон и яркими пятнами зимних ягод."",""Подробнее"",""Старый Английский двор,font_name:Montserrat"",""Одна из старейших построек Москвы и самое первое иностранное посольство на Руси. Здесь можно почувствовать себя в фильме «Иван Васильевич меняет профессию» и узнать все об истории времен Ивана Грозного."",""Подробнее"",""Воронеж,font_name:Montserrat"",""От Красной площади можно прогуляться до «Воронежа» по Пречистенке. Возьмите бургеры в закусочной на первом этаже или проходите выше, в ресторан: на всех этажах разное меню, но неизменно много мяса и хорошего вина. "",""Забронировать"",""Томас Гейнсборо в Пушкинском музее,font_name:Montserrat"",""Экспозиция самого важного художника Великобритании 18 века — не только портретиста, но и одного из основателей пейзажного жанра. Работы британца покажут в окружении полотен повлиявших на него художников — Рубенса, ван Дейка, Ватто."",""Билеты"",""Декабрьские вечера,font_name:Montserrat"",""Продолжить вечер можно здесь же, в Пушкинском. Ежегодный фестиваль классической музыки в этом году продолжает тему выставки Томаса Гейнсборо. В программе — музыка Туманного Альбиона, от ирландских народных композиций до Бенджамина Бриттена."",""Билеты""]"
