party_rk,gender_cd,age,marital_status_desc,children_cnt,region_flg
2701,F,40.0,Холост/не замужем,0,0
19772,M,50.0,Женат/замужем,0,0
30176,F,40.0,Женат/замужем,1,1
37677,F,30.0,Холост/не замужем,0,0
56692,F,45.0,,0,0
67378,M,40.0,Разведен (а),0,0
72486,M,25.0,Женат/замужем,0,0
87234,M,25.0,Холост/не замужем,0,0
91954,M,20.0,,0,0
72632,M,35.0,Женат/замужем,0,0
65878,M,40.0,Разведен (а),0,0
54093,F,45.0,,0,0
74582,F,45.0,Разведен (а),0,0
15823,F,50.0,Холост/не замужем,1,0
42563,M,40.0,Женат/замужем,2,0
68065,F,30.0,Гражданский брак,0,0
62939,M,30.0,,0,0
79554,M,25.0,Холост/не замужем,0,0
7481,M,55.0,Холост/не замужем,4,0
63900,F,25.0,Женат/замужем,1,0
16318,F,40.0,Разведен (а),0,0
41995,M,30.0,,0,0
56308,M,50.0,,0,1
45017,M,25.0,Женат/замужем,0,0
59918,M,55.0,Женат/замужем,0,0
70686,M,20.0,Холост/не замужем,0,0
91222,M,40.0,Женат/замужем,0,0
44842,F,35.0,,0,0
70119,F,25.0,Холост/не замужем,0,0
5395,M,55.0,Женат/замужем,2,0
30894,F,55.0,Женат/замужем,0,1
50233,F,45.0,Гражданский брак,0,0
59577,M,25.0,,0,0
88270,F,50.0,,0,1
23014,M,35.0,Гражданский брак,1,1
33669,F,25.0,Женат/замужем,0,0
51052,F,30.0,Холост/не замужем,0,0
79255,M,40.0,,0,0
42064,F,35.0,Холост/не замужем,0,0
17144,M,30.0,,0,1
39591,M,55.0,Женат/замужем,0,0
50532,M,40.0,Разведен (а),0,0
62899,F,45.0,Разведен (а),0,0
11629,M,60.0,,4,1
70927,M,30.0,Женат/замужем,1,0
83498,M,30.0,Холост/не замужем,0,0
7389,M,45.0,Холост/не замужем,1,0
87592,F,40.0,Гражданский брак,0,0
18327,M,45.0,Женат/замужем,0,0
91150,F,65.0,,0,0
20709,F,35.0,Женат/замужем,0,0
45329,F,50.0,,0,0
27352,M,40.0,Разведен (а),1,0
32711,M,30.0,Женат/замужем,0,0
29297,M,30.0,Холост/не замужем,0,0
11599,F,35.0,Женат/замужем,2,0
24189,F,35.0,Женат/замужем,2,0
32288,M,60.0,Женат/замужем,0,0
59533,M,25.0,Холост/не замужем,0,0
82273,M,45.0,Женат/замужем,0,0
19945,M,25.0,Холост/не замужем,0,0
75876,M,25.0,Холост/не замужем,0,0
57805,F,35.0,Гражданский брак,0,0
27702,M,25.0,Холост/не замужем,0,0
84762,M,30.0,,0,0
8427,M,45.0,Женат/замужем,2,0
32984,M,50.0,Женат/замужем,0,0
44152,M,35.0,Холост/не замужем,0,0
72043,F,25.0,,0,0
24285,M,50.0,Женат/замужем,3,0
50319,M,40.0,Гражданский брак,0,0
64146,M,50.0,Холост/не замужем,0,0
42637,M,30.0,Холост/не замужем,0,0
52431,M,25.0,Холост/не замужем,0,0
90998,F,55.0,,0,1
33763,M,50.0,,0,0
87245,M,30.0,Холост/не замужем,0,0
93705,M,30.0,Холост/не замужем,0,0
16828,F,45.0,Женат/замужем,1,0
34300,M,40.0,Женат/замужем,0,0
690,F,35.0,Холост/не замужем,0,0
21908,F,35.0,,0,0
39579,F,45.0,Женат/замужем,0,0
17560,M,30.0,Женат/замужем,0,0
32349,F,30.0,Холост/не замужем,0,1
53766,M,25.0,Холост/не замужем,0,0
38312,M,55.0,Женат/замужем,2,0
46126,F,45.0,Гражданский брак,0,0
50023,F,40.0,Женат/замужем,0,0
36129,F,35.0,Женат/замужем,0,0
47833,M,30.0,Холост/не замужем,4,0
30093,F,55.0,"Вдовец, вдова",0,0
47772,F,65.0,,0,0
7545,M,35.0,Холост/не замужем,0,1
80171,M,25.0,Холост/не замужем,0,1
11382,F,35.0,Холост/не замужем,0,0
25262,M,60.0,Женат/замужем,1,0
43595,M,25.0,Женат/замужем,0,0
62782,M,60.0,Женат/замужем,0,0
42884,F,30.0,Холост/не замужем,0,0
92812,F,25.0,Холост/не замужем,0,0
3080,F,55.0,Разведен (а),2,0
89990,F,25.0,,0,0
60173,F,30.0,,0,0
9240,F,30.0,,4,1
80663,M,25.0,,0,0
23331,M,45.0,Женат/замужем,2,1
5664,F,50.0,Женат/замужем,1,0
18281,F,55.0,,0,1
83116,M,40.0,Женат/замужем,0,0
17318,M,40.0,,0,0
52971,F,55.0,Холост/не замужем,0,0
63561,F,45.0,Женат/замужем,0,0
40098,M,25.0,Холост/не замужем,0,0
77140,F,30.0,,0,0
88982,F,35.0,,0,0
20285,F,55.0,Женат/замужем,2,0
25154,M,45.0,Женат/замужем,2,0
56719,M,50.0,Женат/замужем,0,0
50266,M,35.0,,0,0
55578,F,40.0,Женат/замужем,0,0
1853,F,30.0,Холост/не замужем,0,0
73447,M,35.0,Женат/замужем,0,0
77177,F,30.0,Разведен (а),0,0
75435,F,45.0,Разведен (а),0,0
78737,F,20.0,Холост/не замужем,0,0
92244,F,40.0,Женат/замужем,0,0
19537,F,45.0,,0,0
44125,F,25.0,Женат/замужем,0,0
64296,M,45.0,Женат/замужем,0,0
77561,M,45.0,Гражданский брак,1,0
14606,M,30.0,Холост/не замужем,0,0
33466,M,55.0,Разведен (а),0,0
47294,M,50.0,,0,0
67827,M,30.0,Холост/не замужем,0,0
70948,F,30.0,Женат/замужем,0,0
30763,M,50.0,Женат/замужем,0,0
45184,F,40.0,Женат/замужем,0,0
54808,M,60.0,,4,1
83346,M,30.0,,0,1
83319,F,30.0,Холост/не замужем,0,0
5211,F,45.0,Разведен (а),0,0
7975,M,45.0,Разведен (а),3,0
62517,M,40.0,Разведен (а),0,0
18958,M,30.0,,0,0
29217,M,55.0,Женат/замужем,1,0
37110,F,30.0,Холост/не замужем,0,0
76906,F,30.0,,0,0
40332,F,35.0,,0,0
46305,F,30.0,,0,0
3575,M,50.0,Разведен (а),0,0
18551,M,35.0,Женат/замужем,1,0
30219,M,65.0,,4,1
92483,F,30.0,Женат/замужем,0,0
59097,M,25.0,Женат/замужем,0,0
1367,M,35.0,Женат/замужем,0,0
7076,M,35.0,Женат/замужем,0,0
23785,M,30.0,,0,0
76019,M,60.0,Женат/замужем,0,0
18396,M,25.0,Женат/замужем,0,0
60708,F,65.0,,0,0
88026,M,30.0,Холост/не замужем,0,0
12373,M,45.0,Гражданский брак,0,0
50513,M,50.0,Разведен (а),0,0
55755,F,65.0,,0,0
78164,F,30.0,Гражданский брак,0,0
27408,F,30.0,,0,0
44165,M,50.0,Женат/замужем,0,0
79195,F,70.0,"Вдовец, вдова",0,0
6619,M,40.0,Холост/не замужем,4,0
24403,M,40.0,Женат/замужем,0,0
65054,F,25.0,Гражданский брак,0,0
75696,M,35.0,Женат/замужем,0,0
88296,F,20.0,Холост/не замужем,0,0
18839,M,30.0,Женат/замужем,0,0
52158,M,40.0,,0,0
67804,M,40.0,Холост/не замужем,0,0
46060,F,45.0,Гражданский брак,0,0
78161,F,25.0,Гражданский брак,0,0
82391,M,45.0,Женат/замужем,0,0
9824,M,70.0,Женат/замужем,1,0
14781,F,50.0,Женат/замужем,1,0
41931,F,80.0,,0,0
57100,M,35.0,Холост/не замужем,0,0
78313,M,20.0,,0,1
20928,F,30.0,Холост/не замужем,0,0
25072,M,55.0,Гражданский брак,0,0
52074,M,45.0,Женат/замужем,2,0
40481,F,35.0,Холост/не замужем,0,0
41670,F,50.0,,4,0
54013,M,35.0,Женат/замужем,0,0
58387,F,25.0,Холост/не замужем,0,0
18533,M,40.0,,0,1
31799,M,35.0,Женат/замужем,0,0
35691,M,25.0,,0,0
94068,F,30.0,Холост/не замужем,0,0
7899,M,35.0,Женат/замужем,1,0
28026,M,45.0,,0,0
31036,F,35.0,Разведен (а),0,0
36319,F,35.0,Женат/замужем,0,0
57681,F,30.0,,0,0
64928,M,60.0,Гражданский брак,0,0
27973,M,55.0,Женат/замужем,1,1
93978,M,25.0,,0,0
7442,F,30.0,,4,0
13287,F,65.0,Женат/замужем,0,0
43176,F,60.0,"Вдовец, вдова",0,0
73641,F,55.0,Женат/замужем,0,0
88213,F,30.0,,0,0
50443,M,30.0,,0,0
55204,M,35.0,Женат/замужем,0,0
9391,F,35.0,Женат/замужем,2,0
52056,M,35.0,Женат/замужем,1,0
76779,M,25.0,Женат/замужем,0,0
51273,M,35.0,Женат/замужем,0,0
54957,M,35.0,,0,0
68567,M,35.0,Женат/замужем,0,0
82839,F,30.0,,0,0
10875,M,30.0,Женат/замужем,2,0
90169,F,20.0,Холост/не замужем,0,0
14341,M,30.0,Холост/не замужем,0,0
32292,F,60.0,Женат/замужем,0,0
33269,F,60.0,Разведен (а),0,0
41647,M,55.0,Женат/замужем,0,0
91501,F,25.0,Холост/не замужем,0,0
5819,F,35.0,Женат/замужем,0,0
14652,F,35.0,Разведен (а),1,0
51395,M,30.0,Холост/не замужем,0,0
83670,F,40.0,Женат/замужем,0,0
48116,F,40.0,,0,0
4252,M,35.0,Холост/не замужем,0,0
7632,M,40.0,Холост/не замужем,2,0
15065,M,30.0,Холост/не замужем,0,0
60112,M,40.0,Холост/не замужем,0,0
83424,M,25.0,Холост/не замужем,0,0
44386,M,45.0,Женат/замужем,0,0
72086,M,70.0,Холост/не замужем,0,0
74995,M,50.0,,0,0
6081,M,80.0,Женат/замужем,0,0
59551,M,45.0,,0,0
63939,F,30.0,Женат/замужем,0,0
73514,F,40.0,,0,0
89006,M,40.0,Женат/замужем,2,0
92220,F,25.0,Холост/не замужем,0,0
24202,M,30.0,Холост/не замужем,0,0
16146,F,55.0,Гражданский брак,0,0
19782,F,60.0,Женат/замужем,0,0
79171,F,30.0,Холост/не замужем,0,0
8620,F,65.0,"Вдовец, вдова",0,0
21119,M,50.0,Холост/не замужем,1,0
12116,M,30.0,Холост/не замужем,0,0
40299,M,30.0,Холост/не замужем,0,0
16075,M,35.0,,0,0
18979,F,40.0,Женат/замужем,3,1
26892,F,40.0,Женат/замужем,1,0
31097,M,40.0,,0,0
61577,F,30.0,Женат/замужем,0,0
42233,M,30.0,Холост/не замужем,0,0
72391,F,25.0,,0,0
87971,M,40.0,Женат/замужем,0,0
57907,M,35.0,Женат/замужем,0,0
78998,M,40.0,Холост/не замужем,0,0
32106,M,35.0,Женат/замужем,0,0
40273,M,30.0,,4,0
59084,F,35.0,Гражданский брак,0,0
77850,M,35.0,Женат/замужем,0,0
25748,F,65.0,Женат/замужем,0,0
58430,F,60.0,Холост/не замужем,0,0
14185,F,30.0,,0,1
39160,M,45.0,Женат/замужем,0,0
61150,M,45.0,Холост/не замужем,0,0
85648,F,30.0,,0,0
13256,M,60.0,,4,0
46664,F,65.0,Холост/не замужем,0,0
64962,F,25.0,Холост/не замужем,0,0
43244,F,30.0,Женат/замужем,1,0
60445,M,35.0,Холост/не замужем,0,0
79374,M,20.0,,0,0
30550,F,35.0,Женат/замужем,0,0
70638,F,35.0,Гражданский брак,0,0
12840,F,35.0,Гражданский брак,0,0
34132,F,30.0,Разведен (а),0,0
71805,M,40.0,Женат/замужем,0,0
52891,M,30.0,Женат/замужем,0,0
93280,F,30.0,,0,0
37941,F,55.0,,0,0
41926,F,35.0,,0,0
84114,M,65.0,,0,1
19522,F,40.0,Женат/замужем,0,0
24952,F,35.0,,4,1
78752,F,30.0,Женат/замужем,0,0
87596,F,65.0,Разведен (а),0,0
80624,M,15.0,,0,0
8844,F,40.0,,0,1
17371,M,25.0,Холост/не замужем,0,0
27242,F,45.0,Холост/не замужем,0,0
53746,M,35.0,Женат/замужем,4,0
77549,F,25.0,Женат/замужем,0,0
11073,M,90.0,Гражданский брак,0,0
14274,M,55.0,,0,0
40446,F,35.0,Гражданский брак,0,0
2245,M,35.0,,4,0
70597,F,55.0,Женат/замужем,0,0
74839,M,35.0,,0,0
79325,F,40.0,Женат/замужем,0,0
87229,F,35.0,Гражданский брак,0,0
8422,M,50.0,,4,1
17815,M,40.0,Холост/не замужем,2,0
93453,M,25.0,Холост/не замужем,0,0
8206,M,40.0,Женат/замужем,2,1
11805,M,60.0,Женат/замужем,1,0
23427,F,35.0,Холост/не замужем,1,0
21721,F,30.0,,0,0
30209,M,35.0,Холост/не замужем,0,0
32993,F,50.0,"Вдовец, вдова",0,0
36612,F,55.0,Женат/замужем,0,1
44517,F,35.0,,0,0
50184,F,25.0,,0,0
59694,M,50.0,Женат/замужем,0,0
18174,M,40.0,Женат/замужем,1,0
45771,M,35.0,Холост/не замужем,0,0
83163,M,45.0,,0,0
9414,M,45.0,Женат/замужем,0,0
46954,F,30.0,,0,0
22341,M,55.0,Разведен (а),0,0
94201,F,55.0,Холост/не замужем,0,0
24272,F,25.0,Гражданский брак,0,0
38836,M,30.0,Женат/замужем,0,0
81403,,30.0,Холост/не замужем,0,0
335,F,60.0,Холост/не замужем,1,0
7012,M,50.0,Разведен (а),1,0
9215,F,65.0,"Вдовец, вдова",0,0
16238,M,55.0,Женат/замужем,1,0
26377,M,35.0,Женат/замужем,0,0
45612,M,55.0,Женат/замужем,0,0
83513,F,25.0,,0,1
54700,F,40.0,Женат/замужем,0,0
80681,F,20.0,Холост/не замужем,0,0
47381,F,30.0,Гражданский брак,0,0
76876,F,25.0,Холост/не замужем,0,0
87064,F,40.0,Холост/не замужем,0,0
91107,M,20.0,,0,0
30230,M,40.0,Разведен (а),0,0
34892,M,35.0,,0,0
46480,F,45.0,Женат/замужем,0,0
70258,F,30.0,Женат/замужем,0,0
80031,M,40.0,Разведен (а),0,0
64827,M,40.0,Холост/не замужем,0,0
29834,F,60.0,Женат/замужем,0,1
33088,F,25.0,Разведен (а),0,0
54851,M,45.0,Холост/не замужем,0,0
77298,M,30.0,Женат/замужем,0,0
94342,M,55.0,Женат/замужем,0,0
7128,M,35.0,Холост/не замужем,0,0
22035,M,45.0,Холост/не замужем,2,0
48798,M,45.0,,0,0
83210,M,50.0,Разведен (а),0,0
9739,F,50.0,Разведен (а),0,0
29393,F,35.0,Женат/замужем,1,0
35677,M,50.0,Женат/замужем,0,0
58342,F,50.0,,0,1
85347,M,45.0,Разведен (а),0,0
3474,F,55.0,Женат/замужем,0,1
30491,M,40.0,,0,0
36007,M,40.0,Женат/замужем,2,0
50061,F,35.0,,0,0
9665,F,40.0,Разведен (а),0,0
19934,M,30.0,Женат/замужем,0,0
32877,F,60.0,Женат/замужем,0,1
38353,F,35.0,Женат/замужем,0,1
43517,M,25.0,Холост/не замужем,0,0
69609,F,30.0,,0,1
10505,M,35.0,Холост/не замужем,0,1
18244,M,30.0,Холост/не замужем,0,0
639,F,50.0,Гражданский брак,0,0
18198,F,35.0,,0,0
4324,M,35.0,Женат/замужем,0,1
20976,M,35.0,,4,1
42021,F,45.0,Разведен (а),0,1
2762,F,75.0,Женат/замужем,0,0
32787,M,60.0,,0,0
89042,M,40.0,Холост/не замужем,0,0
39454,F,35.0,Женат/замужем,2,0
54796,M,40.0,,0,0
17216,M,40.0,Женат/замужем,4,0
28154,F,35.0,Холост/не замужем,0,0
49105,M,40.0,Женат/замужем,0,0
9577,F,35.0,Холост/не замужем,0,0
13067,M,50.0,Женат/замужем,0,0
79608,M,45.0,Женат/замужем,0,0
84650,M,55.0,Женат/замужем,0,1
51858,M,35.0,Гражданский брак,0,0
67060,M,40.0,Холост/не замужем,2,0
85374,M,25.0,Холост/не замужем,0,0
34146,F,55.0,,0,1
84771,F,40.0,Женат/замужем,0,0
5987,M,55.0,,4,0
40917,F,40.0,Холост/не замужем,0,0
72750,F,35.0,,0,0
76739,F,50.0,Холост/не замужем,0,0
56204,F,20.0,Холост/не замужем,0,0
80580,M,35.0,Женат/замужем,0,0
10328,M,45.0,,4,0
42162,M,60.0,Холост/не замужем,0,0
44217,F,40.0,Холост/не замужем,0,0
54187,F,55.0,,4,0
18611,M,35.0,Женат/замужем,0,0
40598,M,50.0,Холост/не замужем,1,0
64750,F,50.0,Холост/не замужем,1,0
35051,F,30.0,Женат/замужем,0,0
30151,M,45.0,Женат/замужем,0,0
54982,M,35.0,,0,0
92615,M,50.0,Женат/замужем,0,0
16770,F,25.0,,0,0
37063,M,60.0,Женат/замужем,0,0
88029,M,25.0,Холост/не замужем,0,0
5644,F,65.0,Холост/не замужем,0,0
24034,M,65.0,Женат/замужем,0,0
69947,M,35.0,Холост/не замужем,0,0
84402,F,20.0,Гражданский брак,0,0
87398,F,50.0,,0,0
2644,M,50.0,Разведен (а),1,0
79106,F,25.0,Холост/не замужем,0,0
39256,F,40.0,,0,0
49826,F,30.0,Женат/замужем,0,0
68674,M,60.0,Женат/замужем,0,0
74956,F,55.0,,4,1
15665,M,50.0,Холост/не замужем,0,0
71333,M,35.0,Женат/замужем,0,0
75604,F,25.0,,0,0
25597,M,30.0,Гражданский брак,0,0
83256,F,65.0,,0,0
7173,M,35.0,Холост/не замужем,0,0
15761,M,30.0,Гражданский брак,0,0
31716,F,25.0,Холост/не замужем,0,0
17590,F,60.0,Холост/не замужем,0,0
28727,F,60.0,Холост/не замужем,0,0
73625,F,25.0,Холост/не замужем,0,0
93518,M,30.0,Женат/замужем,0,0
10867,M,45.0,Женат/замужем,1,0
59183,F,45.0,Женат/замужем,0,0
81000,F,35.0,Разведен (а),0,0
90088,F,35.0,Гражданский брак,0,0
10314,M,50.0,Женат/замужем,1,0
92507,F,30.0,Холост/не замужем,0,0
227,F,50.0,Женат/замужем,1,0
82851,M,35.0,,0,0
57502,F,30.0,,0,0
62171,F,50.0,,0,0
69913,F,20.0,Холост/не замужем,0,0
7169,M,55.0,Холост/не замужем,0,0
68435,F,40.0,Женат/замужем,0,0
74357,F,30.0,Холост/не замужем,0,0
5500,M,35.0,Холост/не замужем,0,0
46448,F,60.0,Женат/замужем,0,0
60324,F,30.0,Женат/замужем,0,0
59543,M,40.0,,0,0
86022,M,35.0,,0,0
91997,M,40.0,Женат/замужем,3,0
16294,M,35.0,Холост/не замужем,0,0
57842,M,50.0,Женат/замужем,0,0
68462,F,30.0,Женат/замужем,0,0
22428,F,60.0,"Вдовец, вдова",0,0
33901,M,20.0,,0,1
44447,F,30.0,Холост/не замужем,0,0
72743,M,40.0,Женат/замужем,0,0
11955,F,30.0,Холост/не замужем,0,0
16733,M,35.0,,0,0
18084,M,40.0,Женат/замужем,0,0
31885,M,30.0,Женат/замужем,0,0
80884,M,70.0,,0,1
4940,F,45.0,Женат/замужем,2,0
49413,M,50.0,,0,0
62829,M,30.0,Разведен (а),0,0
68652,M,45.0,Женат/замужем,0,0
35496,F,40.0,Женат/замужем,1,0
39225,M,25.0,Холост/не замужем,0,0
54677,F,40.0,,0,0
73130,F,40.0,Холост/не замужем,2,0
87966,M,55.0,Женат/замужем,0,0
19153,F,30.0,Холост/не замужем,0,0
28514,F,35.0,Холост/не замужем,0,0
73735,M,25.0,Холост/не замужем,0,0
82379,F,35.0,Разведен (а),0,0
68312,F,30.0,Холост/не замужем,0,0
77390,M,60.0,"Вдовец, вдова",0,0
1716,M,40.0,,4,1
24178,F,35.0,Разведен (а),0,0
34253,F,35.0,Холост/не замужем,0,0
46987,M,30.0,Холост/не замужем,0,0
8491,M,45.0,,0,0
85498,F,40.0,Разведен (а),0,0
8564,M,35.0,Холост/не замужем,0,0
15108,F,50.0,Разведен (а),1,0
90925,F,70.0,"Вдовец, вдова",0,1
76458,F,20.0,Холост/не замужем,0,0
79445,M,35.0,Женат/замужем,0,0
91775,M,25.0,Холост/не замужем,0,0
70855,M,35.0,Женат/замужем,0,0
75042,F,25.0,Холост/не замужем,0,0
34773,F,35.0,Женат/замужем,0,0
43165,M,35.0,,0,0
4065,M,30.0,Холост/не замужем,0,0
12539,M,40.0,Разведен (а),1,0
16482,M,45.0,Женат/замужем,2,0
45362,F,30.0,Холост/не замужем,0,1
76502,M,40.0,,0,0
89735,F,25.0,,0,0
10844,M,45.0,Холост/не замужем,1,0
24059,F,50.0,Женат/замужем,1,0
65705,M,35.0,Женат/замужем,0,0
17621,M,25.0,,0,0
22112,M,40.0,Холост/не замужем,0,0
55936,M,50.0,,0,0
64096,F,70.0,,0,1
84168,M,35.0,Женат/замужем,0,0
54975,M,50.0,Женат/замужем,0,0
47543,M,40.0,Женат/замужем,1,0
4956,M,35.0,Холост/не замужем,0,0
10547,M,35.0,,4,0
18687,F,30.0,,0,0
39008,M,35.0,Разведен (а),0,0
64659,F,35.0,,0,0
79876,F,25.0,Женат/замужем,0,0
89585,M,45.0,Женат/замужем,0,0
47007,M,40.0,Холост/не замужем,0,0
62382,M,35.0,Разведен (а),0,0
66330,F,25.0,Холост/не замужем,0,1
44461,F,30.0,,0,0
87681,M,35.0,Женат/замужем,0,0
10359,M,50.0,Разведен (а),0,0
23519,M,40.0,Холост/не замужем,0,0
72115,M,20.0,Холост/не замужем,0,0
86614,F,55.0,,0,0
12052,M,40.0,,0,0
22696,M,35.0,Холост/не замужем,0,0
27021,F,30.0,,0,0
62409,F,20.0,Холост/не замужем,0,0
89554,M,45.0,,4,0
7341,F,55.0,Разведен (а),1,0
64246,F,30.0,Холост/не замужем,0,1
73973,F,20.0,Холост/не замужем,0,1
10154,M,45.0,,4,0
18050,F,50.0,,0,0
20932,M,25.0,Холост/не замужем,0,0
4309,F,45.0,Холост/не замужем,1,0
31609,F,45.0,Женат/замужем,0,0
35193,M,30.0,Холост/не замужем,0,0
92911,M,25.0,Холост/не замужем,0,0
38660,F,25.0,,4,0
71736,M,45.0,Женат/замужем,0,0
22384,F,60.0,Женат/замужем,0,0
75581,M,25.0,,0,0
78847,F,45.0,Холост/не замужем,0,0
59473,M,35.0,Холост/не замужем,0,0
80403,F,40.0,Женат/замужем,0,0
91661,M,35.0,Гражданский брак,0,1
7344,M,65.0,Женат/замужем,0,1
80898,F,25.0,Гражданский брак,0,0
6225,F,30.0,,4,1
22019,F,35.0,,0,0
54411,F,55.0,Холост/не замужем,0,0
66196,M,45.0,Холост/не замужем,1,0
17273,F,35.0,Холост/не замужем,1,0
21393,M,50.0,,0,0
76696,F,35.0,Женат/замужем,0,1
3533,M,40.0,Женат/замужем,0,0
9567,M,35.0,Женат/замужем,0,1
33329,F,30.0,Холост/не замужем,0,0
91343,M,25.0,Холост/не замужем,0,0
2794,M,35.0,Женат/замужем,1,0
9915,M,40.0,Женат/замужем,0,0
45795,F,40.0,Женат/замужем,0,0
7915,F,40.0,Женат/замужем,0,0
25477,M,45.0,Холост/не замужем,1,0
1579,F,55.0,Холост/не замужем,1,0
7104,F,40.0,,4,0
16078,M,35.0,Гражданский брак,2,0
50154,M,40.0,,4,0
17028,F,45.0,Женат/замужем,1,0
74113,F,40.0,Женат/замужем,0,0
75695,F,40.0,Разведен (а),0,0
93286,F,40.0,Женат/замужем,0,0
6262,M,50.0,Холост/не замужем,0,0
53434,M,45.0,Женат/замужем,2,0
57354,F,65.0,Разведен (а),0,0
64462,M,50.0,,0,0
70174,M,35.0,Гражданский брак,0,0
73392,F,30.0,Женат/замужем,0,0
6842,M,40.0,Женат/замужем,0,0
47515,M,50.0,Женат/замужем,0,1
58842,M,45.0,,0,0
61990,M,30.0,Холост/не замужем,0,0
10355,F,40.0,Женат/замужем,3,0
36652,M,50.0,Женат/замужем,0,0
61707,M,25.0,,0,0
27034,M,35.0,Женат/замужем,0,0
48757,M,45.0,Женат/замужем,0,0
64843,M,30.0,Холост/не замужем,0,0
1449,F,60.0,Разведен (а),2,0
62353,F,35.0,,0,0
54841,F,55.0,Женат/замужем,0,0
2049,M,50.0,Женат/замужем,1,0
9511,F,60.0,"Вдовец, вдова",0,1
43192,F,40.0,Гражданский брак,0,0
69651,M,25.0,Холост/не замужем,0,0
13005,M,45.0,Женат/замужем,1,0
70280,F,20.0,Холост/не замужем,0,0
57919,F,35.0,Холост/не замужем,0,0
84536,M,25.0,Холост/не замужем,0,0
1176,F,70.0,Холост/не замужем,1,0
19201,M,65.0,Женат/замужем,0,0
40178,M,40.0,Разведен (а),0,0
60438,M,30.0,Женат/замужем,0,0
81763,M,25.0,,0,0
25381,M,35.0,Холост/не замужем,0,0
41461,F,30.0,,0,0
73610,M,20.0,,0,0
92980,F,30.0,Женат/замужем,0,0
7098,F,25.0,Холост/не замужем,0,0
33679,F,40.0,Женат/замужем,0,0
60210,M,45.0,Женат/замужем,0,0
63588,F,65.0,"Вдовец, вдова",0,0
1043,M,45.0,Женат/замужем,1,0
50439,F,25.0,Холост/не замужем,0,0
68707,F,40.0,Холост/не замужем,0,0
37147,F,40.0,Разведен (а),0,0
3046,M,40.0,Разведен (а),1,0
45014,F,40.0,Холост/не замужем,0,0
61950,F,35.0,Женат/замужем,0,0
32107,M,30.0,,0,0
71392,M,65.0,Женат/замужем,0,0
76599,M,20.0,Гражданский брак,0,0
48771,M,50.0,Женат/замужем,0,1
69542,F,35.0,,0,0
73809,F,25.0,Разведен (а),0,0
10892,M,25.0,Холост/не замужем,0,0
83685,M,20.0,,0,0
71060,F,35.0,Женат/замужем,0,0
92374,F,30.0,,0,0
2721,M,45.0,Разведен (а),1,0
43418,M,40.0,Женат/замужем,0,0
68705,F,25.0,Холост/не замужем,0,0
10044,M,45.0,,4,0
55959,F,50.0,,0,0
6820,M,50.0,Женат/замужем,1,0
74675,M,40.0,Женат/замужем,0,0
3109,F,35.0,Гражданский брак,0,1
10451,F,30.0,,0,1
65170,M,30.0,,0,0
68465,M,20.0,,0,1
88568,M,40.0,Холост/не замужем,0,0
28754,M,60.0,Женат/замужем,0,0
38533,F,35.0,Холост/не замужем,0,1
69432,M,50.0,Холост/не замужем,0,0
80024,F,40.0,Женат/замужем,0,0
82876,M,40.0,Женат/замужем,0,0
21883,M,35.0,Женат/замужем,0,0
60850,M,30.0,,0,0
2476,M,50.0,Женат/замужем,2,0
63574,M,40.0,Женат/замужем,0,0
84492,M,20.0,,0,0
71037,M,35.0,Женат/замужем,0,0
16489,F,60.0,Женат/замужем,4,0
22289,F,30.0,,0,0
26130,F,50.0,Женат/замужем,1,0
29278,F,25.0,Холост/не замужем,0,0
62326,M,45.0,,4,0
69031,M,30.0,Женат/замужем,0,0
83047,M,45.0,,0,0
92252,F,35.0,Холост/не замужем,0,0
68667,M,70.0,Женат/замужем,0,0
25232,F,35.0,Холост/не замужем,1,0
42143,F,40.0,Холост/не замужем,0,0
38956,M,35.0,Гражданский брак,0,0
73907,M,45.0,Женат/замужем,0,0
87329,F,50.0,Разведен (а),0,0
9419,F,40.0,,4,1
17659,M,45.0,Женат/замужем,1,0
26391,F,30.0,Холост/не замужем,1,1
54806,M,45.0,Женат/замужем,0,0
59292,F,40.0,Женат/замужем,0,0
16446,F,50.0,Женат/замужем,0,0
38187,M,50.0,Женат/замужем,0,0
60823,F,40.0,Гражданский брак,0,0
69001,M,30.0,Женат/замужем,0,0
91971,M,70.0,Женат/замужем,0,0
14484,F,45.0,Холост/не замужем,0,0
87850,M,25.0,Холост/не замужем,0,0
44605,M,45.0,Женат/замужем,0,0
85208,F,30.0,,0,0
58010,F,40.0,Разведен (а),0,0
70774,F,30.0,,0,1
74139,M,45.0,Женат/замужем,1,0
19163,F,55.0,Гражданский брак,0,0
35514,M,40.0,Холост/не замужем,0,0
51853,M,40.0,Женат/замужем,0,0
4787,M,50.0,Женат/замужем,1,1
49393,M,40.0,Холост/не замужем,0,0
57534,F,65.0,Женат/замужем,0,0
92960,F,30.0,Женат/замужем,1,0
78612,F,35.0,Холост/не замужем,0,0
53278,M,55.0,Женат/замужем,0,0
78484,F,30.0,Холост/не замужем,0,0
12392,F,30.0,Женат/замужем,0,0
35074,F,25.0,Холост/не замужем,0,0
85218,F,35.0,,0,0
26004,M,25.0,Холост/не замужем,0,0
36019,M,35.0,Женат/замужем,0,0
92793,M,45.0,Женат/замужем,3,0
15737,M,40.0,,0,0
59144,F,30.0,Женат/замужем,0,0
11615,F,35.0,Женат/замужем,2,0
