party_rk,product1,product2,product3,product4,product5,product6,product7
53379,0,1,0,0,1,0,0
32774,1,1,0,0,1,0,0
25097,0,1,0,0,1,0,0
78635,0,1,0,1,0,0,1
85829,0,1,0,0,1,0,0
66389,0,1,0,0,1,0,0
35685,0,0,0,1,1,0,0
7300,0,1,0,1,0,0,1
20901,0,0,0,1,1,0,0
3653,0,1,0,0,0,0,0
33649,0,1,0,1,0,0,0
26959,0,1,1,1,1,0,0
53288,0,1,0,1,1,0,0
29689,0,1,0,0,1,0,0
60342,0,1,0,0,1,0,0
22116,0,1,0,0,1,0,0
24676,0,1,0,0,1,0,0
38,0,1,0,1,1,0,0
34717,0,0,0,1,0,0,0
48413,0,1,0,1,1,0,0
15647,0,1,0,1,1,0,0
33251,0,0,0,1,1,0,0
84682,0,0,0,1,1,0,0
83332,0,1,1,1,1,0,0
14716,1,1,0,0,1,0,0
84982,0,0,1,1,1,0,1
67812,1,0,1,1,1,0,0
61358,0,1,0,1,0,0,0
19024,0,1,0,0,0,0,0
8810,0,1,0,0,1,0,0
46807,0,0,0,1,1,0,0
25613,0,0,1,1,1,0,0
20347,0,0,0,1,1,0,0
92767,1,0,1,1,0,0,0
777,0,0,0,1,0,1,0
48261,0,0,0,1,0,0,0
80057,0,1,0,0,0,0,0
7379,1,1,0,1,0,0,0
78661,1,0,0,1,1,0,0
18163,0,1,0,1,1,0,1
90927,1,1,1,1,0,0,0
78368,1,1,0,0,0,0,0
8907,1,1,0,0,0,0,0
36385,0,0,1,1,1,0,0
1651,0,1,0,0,0,0,0
91065,0,0,1,1,1,0,0
58723,1,0,0,1,0,0,0
13496,0,1,0,0,1,0,0
50939,0,1,0,0,1,0,0
78617,0,0,1,1,0,0,0
85096,0,0,0,1,1,0,0
77119,0,0,0,1,0,0,1
32123,0,1,0,1,0,0,0
46758,0,0,0,1,1,0,1
47172,0,0,0,1,0,0,0
8531,0,1,0,0,0,0,1
72263,0,0,0,1,1,0,0
17064,0,1,0,0,1,0,0
5418,1,1,0,0,0,0,0
85678,0,1,1,1,1,0,0
89774,0,0,1,1,1,0,0
86344,1,0,0,1,1,0,1
13144,0,1,0,0,1,0,0
52657,0,1,0,0,1,0,0
27260,0,1,0,1,0,0,0
45771,0,1,0,1,1,0,0
7220,0,1,1,1,0,0,0
73145,0,0,1,1,0,1,0
81816,1,0,1,1,0,0,0
50832,0,0,0,1,1,0,0
63937,0,1,0,0,1,0,0
2115,0,1,0,0,0,0,0
77886,0,0,0,1,1,0,0
46885,1,1,0,0,1,0,0
43240,0,0,0,1,1,0,0
89375,0,0,0,1,1,0,0
89428,1,1,0,0,0,0,1
6751,1,1,0,0,1,0,0
37641,0,1,0,0,1,0,0
25114,0,1,0,0,0,0,1
81466,1,0,1,1,1,0,0
7317,0,0,0,1,0,0,0
12244,0,1,0,1,0,0,1
14061,0,0,0,1,1,0,0
51629,0,1,0,1,1,0,0
68958,1,1,0,0,1,0,0
63629,0,1,0,0,0,0,0
50757,0,1,0,0,0,0,1
84897,1,1,1,1,0,0,0
23725,0,0,0,1,0,0,1
2677,0,0,0,1,1,0,1
12332,0,0,1,1,1,1,0
9832,0,0,0,1,0,1,0
4274,0,1,0,0,1,0,0
72655,0,1,0,0,1,0,0
5249,0,0,0,1,1,0,0
63201,0,1,0,0,1,0,1
271,0,1,0,0,1,0,1
49311,0,1,0,0,1,0,0
2987,0,1,0,1,0,0,0
30992,0,0,0,1,1,0,0
59848,0,0,1,1,0,0,1
88334,0,1,0,0,0,0,1
70142,1,1,0,1,1,0,0
82364,0,1,0,0,1,0,0
16937,0,1,0,0,1,0,0
11368,0,1,0,0,1,0,0
83836,0,0,1,1,1,0,0
67901,0,0,0,1,0,0,0
44451,1,1,0,0,0,0,0
32146,0,0,0,1,0,0,0
56766,0,0,0,1,0,0,0
12002,0,1,0,1,0,0,0
36544,0,0,0,1,0,0,0
20880,0,1,0,0,0,0,0
94141,0,1,0,0,1,0,0
86662,0,0,0,1,0,1,0
75568,0,1,0,0,1,0,1
52225,0,0,0,1,0,0,1
27131,0,1,0,0,0,0,0
56493,1,0,0,1,1,0,0
73281,0,0,0,1,1,0,0
49168,1,1,0,1,1,0,0
28775,0,0,0,1,0,1,0
5636,0,1,0,0,1,0,0
39940,0,1,0,0,1,0,0
67417,0,1,0,0,0,0,0
51114,0,1,0,0,0,0,0
19777,0,1,0,0,1,0,0
70279,0,1,0,0,1,0,0
35880,0,1,1,1,0,0,1
56610,1,0,0,1,1,0,0
19837,0,1,0,0,1,0,0
26663,0,1,0,1,0,0,0
80675,0,0,0,1,1,0,0
87401,0,0,0,1,0,0,0
61232,0,1,0,0,1,0,0
22687,1,1,0,1,0,0,1
57187,0,1,0,0,1,0,0
18142,0,1,0,1,0,0,0
589,1,1,0,0,1,0,0
33827,0,1,0,1,0,0,0
36919,0,0,0,1,0,0,0
34219,0,1,0,1,0,0,0
16607,0,0,0,1,1,0,0
50349,0,1,0,1,1,0,0
58441,0,1,0,1,0,0,1
81544,0,0,0,1,1,0,0
26458,0,0,1,1,0,0,0
11002,0,0,0,1,1,0,0
80061,0,1,0,1,0,0,0
59321,1,1,0,0,1,0,0
32816,0,0,0,1,1,0,1
68687,0,1,0,0,1,0,0
86935,1,0,0,1,1,0,0
10381,0,0,0,1,1,0,0
91782,0,1,1,1,0,0,0
49279,0,0,1,1,0,0,0
51062,0,1,0,1,1,0,0
64990,0,1,0,1,1,0,0
5558,0,1,0,1,1,0,0
59265,0,0,1,1,0,0,0
5937,0,1,0,1,1,1,0
21268,1,1,0,0,1,0,0
18847,0,1,0,0,1,0,0
15195,0,0,1,1,0,1,0
11883,0,1,0,1,1,0,1
36913,0,1,0,0,0,0,0
24500,0,1,0,0,1,0,1
31445,0,1,0,1,0,0,0
7572,0,1,0,1,0,0,0
6246,0,0,0,1,1,1,0
20122,0,1,0,1,1,0,0
72240,0,1,0,0,0,0,0
26940,0,0,0,1,1,0,0
848,0,1,0,0,1,0,0
79094,0,0,0,1,0,0,0
74697,0,1,0,0,1,0,1
52515,0,1,0,1,0,0,0
86716,0,1,1,1,0,0,0
22367,0,1,0,0,0,0,0
33954,0,1,0,0,0,0,0
40576,0,0,0,1,1,0,0
40757,0,1,0,1,1,0,1
93357,0,1,0,0,1,0,0
38921,0,1,0,0,0,0,0
72529,0,1,0,0,0,0,0
21717,1,1,0,1,1,0,0
2567,0,1,0,1,1,0,1
62965,0,1,0,0,1,0,0
22567,0,1,0,0,1,0,0
47477,0,1,0,0,1,0,1
53840,0,1,0,1,1,0,1
46159,0,1,0,0,0,0,1
38040,0,1,0,0,1,0,0
89640,0,0,0,1,0,1,0
33578,0,1,0,0,1,0,0
45677,0,1,0,1,0,0,0
68933,0,1,0,0,1,0,0
8398,0,1,0,0,0,0,0
57019,0,0,0,1,1,0,0
77185,0,1,0,0,0,0,0
53767,0,0,0,1,0,1,0
40302,0,1,0,0,0,0,0
26389,0,0,0,1,1,1,0
37455,0,0,0,1,1,0,0
76639,1,1,1,1,1,0,0
90383,0,0,0,1,1,0,0
79044,0,1,0,1,1,0,0
79781,0,1,0,1,1,0,0
33521,0,1,0,0,1,0,0
19864,0,0,0,1,1,0,0
11075,1,1,0,0,0,0,1
26915,0,1,0,1,1,0,0
51446,0,0,0,1,0,0,0
55073,0,1,0,1,1,0,1
31456,0,1,0,0,1,0,0
41552,0,1,0,0,1,0,0
14319,0,1,0,0,1,0,0
94011,0,1,0,0,0,0,0
37609,1,0,0,1,0,0,0
44291,0,0,0,1,1,0,0
70656,1,1,1,1,1,0,1
83996,0,0,0,1,0,0,0
40119,0,1,1,1,1,0,0
73658,0,1,0,1,1,0,0
40455,0,0,1,1,1,0,0
70851,0,0,1,1,1,0,0
45377,0,1,0,1,0,0,0
30352,0,1,0,0,1,0,0
73699,0,1,0,0,0,0,0
86241,0,0,0,1,1,0,0
46860,0,0,0,1,0,0,0
84253,0,1,0,0,1,0,0
17156,0,0,0,1,1,0,0
93179,0,1,0,0,0,0,0
55485,0,1,0,1,0,0,1
85666,0,0,0,1,1,0,0
73812,0,1,0,0,1,0,0
87795,0,1,0,1,0,0,0
55078,0,0,1,1,0,0,1
58240,0,1,0,0,1,0,0
44711,0,0,1,1,0,0,1
67940,0,1,0,1,1,0,0
64500,0,1,0,0,1,0,0
1741,0,1,0,1,0,0,0
39246,0,1,0,1,0,0,1
84661,0,1,0,0,0,0,0
92684,0,1,0,1,0,0,0
45437,0,1,0,0,1,0,0
22069,0,0,1,1,1,0,0
63885,0,1,0,0,1,0,0
5635,0,1,0,0,1,0,0
52103,0,0,0,1,1,0,0
27683,0,1,0,0,1,0,0
75808,0,0,1,1,0,0,0
44014,0,1,0,0,0,0,0
22884,0,1,0,0,0,0,0
61701,0,0,0,1,0,0,0
4420,0,1,0,0,1,0,0
47889,0,0,1,1,0,0,1
43057,0,0,0,1,0,0,0
74936,0,1,0,1,0,0,1
92693,1,1,0,1,1,0,0
75300,0,0,0,1,0,0,0
12812,0,1,1,1,1,0,0
61708,0,0,0,1,1,0,0
39864,0,0,1,1,1,0,0
42091,1,0,0,1,0,0,0
60872,0,1,0,0,1,0,1
26601,0,1,1,1,1,0,1
31330,0,1,0,0,1,0,1
92768,0,1,0,0,1,0,1
1329,0,1,0,0,1,0,0
45688,0,1,0,0,1,0,0
73707,0,1,0,0,1,0,0
49345,1,0,0,1,1,0,0
15697,0,1,0,0,0,0,0
45864,0,0,0,1,1,0,0
6232,0,0,0,1,1,0,0
93834,0,1,0,0,1,0,0
2479,0,1,0,1,1,0,0
54163,0,0,0,1,0,0,0
59301,1,1,0,1,1,0,1
9531,0,1,0,0,1,0,1
48924,0,0,0,1,0,0,0
78183,0,1,0,0,1,0,0
62876,0,1,0,0,1,0,0
70032,0,1,0,0,0,0,0
85341,0,0,0,1,0,0,0
62639,0,0,0,1,1,0,0
30075,0,1,0,0,0,0,0
71334,1,1,0,1,0,0,0
43364,0,1,0,1,1,0,0
69515,0,1,0,0,1,0,0
92631,0,0,1,1,0,0,1
46985,0,0,0,1,0,0,0
39249,0,1,0,1,1,0,1
88216,0,0,0,1,0,0,0
67016,1,1,0,1,1,0,0
30159,0,0,0,1,1,0,0
44881,0,1,0,0,0,0,0
39370,0,1,0,1,1,0,1
48513,0,1,0,0,0,0,0
9729,0,0,0,1,1,0,0
40120,0,1,0,0,0,0,0
35088,0,1,0,0,0,0,0
17479,0,0,0,1,1,0,0
29746,0,1,0,0,1,0,0
41653,0,0,0,1,1,0,0
41350,0,0,0,1,1,0,0
39029,0,1,0,0,1,0,0
65889,0,1,1,1,0,0,0
67813,0,0,1,1,1,0,0
14000,0,1,0,1,1,0,0
94225,1,1,0,0,1,0,0
40280,0,1,0,1,1,0,0
44212,0,1,0,1,0,0,1
32395,0,1,0,1,0,0,1
82004,0,1,0,0,1,0,1
51384,0,0,0,1,1,0,0
72721,0,1,0,0,1,0,0
39545,0,1,1,1,0,0,1
7401,0,1,0,0,1,0,0
34173,0,1,0,1,1,0,0
14309,0,1,0,1,1,0,1
33150,0,1,0,0,1,0,0
28251,0,0,0,1,1,0,0
79617,1,1,0,1,1,0,0
17848,0,1,0,1,1,0,0
7318,0,1,0,1,0,0,0
36329,0,0,0,1,0,0,1
70991,0,1,0,0,0,0,0
82467,0,0,0,1,0,1,0
34339,0,0,0,1,0,0,0
21551,0,1,0,0,1,0,0
18377,1,1,1,1,1,0,0
56713,0,1,0,0,1,0,1
46912,0,1,0,1,1,0,1
48334,0,1,0,0,1,0,0
41560,0,1,0,0,1,0,0
19125,0,1,0,0,1,0,0
54879,0,1,0,0,1,0,1
26802,0,1,0,0,0,0,0
82668,0,0,0,1,0,0,0
84377,0,0,1,1,0,0,0
62699,0,1,1,1,0,0,0
8422,0,0,0,1,0,0,0
83968,0,1,0,1,1,0,0
24963,0,0,0,1,1,0,1
86340,0,0,0,1,1,0,0
73257,0,0,1,1,1,0,0
52105,0,0,0,1,0,0,0
18660,0,0,0,1,1,1,0
65339,0,1,0,0,0,0,0
91729,0,1,0,1,1,0,0
19161,1,1,0,1,1,0,0
82065,0,0,0,1,1,0,0
6542,0,1,0,1,0,0,0
47076,0,1,0,0,1,0,0
66200,0,1,0,0,1,0,0
35837,0,0,1,1,1,0,0
38987,0,0,0,1,1,0,0
2331,0,0,0,1,0,1,0
11975,0,1,0,0,1,0,0
37562,0,0,0,1,0,0,0
37313,0,1,0,0,1,0,0
32331,0,1,0,0,0,0,0
34036,0,1,0,0,1,0,0
11741,0,1,0,1,0,0,0
77561,1,0,1,1,0,0,0
63607,0,0,0,1,1,0,0
92541,0,1,0,0,1,0,1
93191,0,1,0,0,0,0,0
15784,0,1,0,0,0,0,0
34668,0,1,0,1,1,1,0
21421,1,1,0,1,1,0,0
26934,0,0,0,1,1,0,0
76483,0,1,0,1,1,0,0
25072,0,1,0,0,1,0,0
84488,0,0,0,1,1,0,0
14452,0,1,0,0,1,0,0
64898,0,1,0,1,0,0,0
88556,0,1,0,0,1,0,0
44544,1,0,1,1,1,0,0
56197,0,0,0,1,1,0,0
84733,0,1,0,0,0,0,0
50168,0,1,0,0,1,0,0
24310,1,0,0,1,1,0,0
67908,0,1,0,0,1,0,0
73663,0,0,0,1,0,0,0
28744,0,1,0,0,0,0,0
32838,0,0,0,1,1,0,0
59700,0,1,0,1,1,0,1
93705,0,1,0,0,1,0,0
57945,0,1,1,1,0,0,0
1141,0,1,0,0,1,0,0
55213,0,0,0,1,1,1,0
86427,1,0,0,1,0,0,0
124,0,1,0,0,1,0,0
90203,0,0,0,1,1,0,0
30857,0,1,0,0,1,0,0
19439,0,1,0,1,0,0,0
69545,0,1,0,0,0,0,0
5632,0,1,0,1,0,0,1
44322,1,1,0,1,1,1,0
53369,0,1,0,0,0,0,0
34254,1,1,0,0,0,0,0
538,0,1,0,0,1,0,0
23067,0,0,0,1,1,0,0
19585,0,1,0,1,0,0,0
83881,1,1,1,1,1,0,0
14412,0,1,0,0,0,0,0
1171,0,1,0,0,0,0,1
89055,0,0,1,1,0,0,0
60070,0,1,0,0,0,0,0
87966,1,0,0,1,1,0,0
19895,0,1,0,1,1,0,0
93247,0,1,0,0,0,0,0
80024,1,0,0,1,0,0,0
64694,0,0,0,1,1,0,1
60718,0,0,0,1,1,1,0
29350,0,1,0,0,1,0,0
68973,0,0,1,1,0,0,0
1052,0,1,0,0,1,0,0
5326,1,1,0,0,1,0,0
50434,1,1,1,1,0,0,0
18491,0,1,0,1,0,0,1
27973,0,1,0,0,0,0,0
77921,0,0,0,1,1,0,0
38741,0,0,0,1,1,0,0
86367,0,1,1,1,0,0,1
85844,0,0,0,1,1,0,0
73200,0,1,0,0,0,0,0
13601,0,1,0,0,0,0,0
7078,0,1,0,0,0,0,0
45656,0,1,0,1,1,0,1
36540,0,1,0,0,1,0,0
7657,1,1,0,1,0,0,0
90673,0,1,0,0,1,0,0
19445,0,0,1,1,1,0,0
17260,0,1,0,1,1,0,0
65276,1,1,0,0,1,0,0
36565,0,1,0,0,1,0,0
4525,0,1,0,0,0,0,0
67521,0,1,0,0,1,0,0
17643,0,0,0,1,1,0,0
38537,0,1,0,1,1,0,0
49670,0,0,0,1,0,0,0
82039,0,1,0,0,1,0,0
55729,0,0,0,1,1,0,0
18364,0,0,0,1,0,0,0
71744,1,1,0,0,0,0,0
41404,0,1,0,0,1,0,0
36244,0,0,0,1,0,0,0
28805,0,0,1,1,1,0,0
57701,1,0,1,1,0,0,0
47258,0,0,0,1,1,0,0
12856,0,0,0,1,1,0,0
54252,0,1,0,0,1,0,0
80108,1,1,0,0,1,0,0
78723,0,0,1,1,0,0,0
36372,0,1,0,1,1,0,1
46293,0,1,0,1,1,0,1
2951,0,1,0,0,1,0,1
70295,0,0,0,1,1,0,0
27072,0,1,0,0,1,0,0
81113,0,0,0,1,1,0,0
52872,0,0,0,1,0,0,0
9647,1,1,1,1,1,0,0
60006,0,1,0,0,1,0,0
52392,1,1,1,1,0,0,0
65819,0,0,0,1,1,0,0
76000,0,0,1,1,1,0,0
77393,0,0,0,1,0,0,0
24659,0,1,0,1,1,0,0
3844,0,1,0,1,0,0,0
6472,0,1,0,0,1,0,0
29185,0,1,0,1,0,0,0
65873,0,0,0,1,1,1,0
59184,0,1,1,1,1,0,1
23656,0,0,0,1,1,1,0
46295,0,1,0,1,1,0,0
59427,0,1,0,0,0,0,0
33479,0,0,0,1,1,0,0
45457,0,0,0,1,1,0,0
86024,0,1,0,1,1,1,0
32625,0,1,0,1,0,0,0
83026,0,0,0,1,1,0,1
47667,0,1,0,1,1,0,1
53789,0,1,0,0,0,0,0
5658,0,1,0,0,0,0,0
62973,0,1,0,0,0,0,0
39126,0,1,0,1,1,0,1
23306,0,1,0,0,1,0,0
74291,0,0,1,1,0,0,0
15328,0,1,0,0,0,0,0
49686,0,0,0,1,0,0,0
6494,0,1,0,0,1,0,0
16157,0,1,0,0,1,0,0
88179,1,1,0,1,0,0,0
32612,0,0,0,1,1,0,0
30150,0,0,0,1,1,0,1
83870,1,0,0,1,1,0,0
60678,0,1,1,1,1,0,0
51413,0,0,1,1,1,1,0
86015,0,0,0,1,1,0,0
14617,1,1,1,1,1,0,0
65668,0,1,0,0,1,0,0
65439,0,1,0,0,1,0,0
48962,0,1,0,0,0,0,0
72917,0,1,0,1,0,0,1
65552,1,1,0,0,0,0,0
72366,1,1,0,0,1,0,0
72955,0,1,0,0,0,0,0
40610,0,0,0,1,0,0,0
84991,0,1,0,1,1,0,0
51390,0,1,0,0,0,0,0
48048,0,1,0,0,0,0,1
29868,0,1,0,1,1,0,1
77045,0,0,0,1,0,0,0
45520,0,1,0,1,0,0,1
53705,0,0,0,1,0,0,1
93164,0,0,1,1,0,0,0
52849,1,1,0,1,1,0,1
80523,0,0,1,1,0,0,0
72021,0,1,0,0,0,0,0
49120,0,0,0,1,1,0,1
67718,0,0,0,1,1,0,1
13395,1,1,1,1,1,0,1
55751,0,1,0,1,1,0,0
43953,0,0,0,1,1,0,0
86007,0,0,0,1,1,0,0
67851,0,1,0,0,1,0,0
47306,0,1,0,1,0,0,1
31188,0,1,0,0,1,0,0
28208,0,1,0,0,1,0,0
23944,1,1,0,1,1,0,1
48470,0,0,0,1,1,0,0
20015,0,1,1,1,1,0,0
72412,1,0,1,1,1,0,0
81701,1,0,0,1,0,0,0
83908,0,1,0,0,0,0,0
10986,0,0,0,1,1,0,1
47965,1,1,0,0,0,0,0
86746,1,0,0,1,1,0,0
34832,0,1,1,1,1,0,0
90778,0,1,0,1,1,0,0
10861,0,1,0,1,1,0,1
64380,0,0,0,1,1,0,0
87111,0,1,0,1,1,0,0
80128,0,1,1,1,0,0,1
86611,0,0,0,1,0,0,0
11538,0,1,0,0,0,0,0
28485,0,1,0,1,1,0,1
6291,1,1,0,0,0,0,0
28801,0,0,0,1,0,0,1
75317,0,1,1,1,1,0,1
88889,0,1,1,1,1,0,0
62317,0,1,0,0,0,0,0
86282,0,1,0,1,0,0,0
19735,0,1,0,1,1,0,0
73277,0,1,0,0,1,0,0
88066,0,0,0,1,0,0,0
41893,0,0,1,1,0,1,0
83940,0,1,1,1,1,0,0
93342,0,1,1,1,1,0,0
42800,0,1,1,1,0,0,0
56161,0,1,0,0,0,0,0
79858,0,1,0,0,1,0,0
41615,0,1,0,0,0,0,0
62088,0,0,1,1,1,0,0
84795,0,0,1,1,1,0,0
34481,0,1,0,0,1,0,0
32620,0,1,1,1,1,0,0
81343,1,1,0,1,1,0,1
87450,1,0,0,1,1,0,0
89402,0,0,1,1,0,0,0
73046,0,1,0,0,1,0,0
64583,1,1,1,1,0,0,0
65806,0,1,0,0,0,0,0
66381,0,1,0,1,1,0,1
2369,1,1,0,0,1,0,0
7825,1,1,0,0,0,0,0
83481,0,1,0,0,0,0,1
6449,1,1,1,1,0,0,0
391,0,1,0,1,0,0,1
52024,0,1,0,1,1,0,1
10178,0,1,0,0,1,0,0
53515,0,1,0,0,0,0,0
69555,0,1,0,0,1,0,0
38034,0,0,0,1,1,0,0
16883,0,0,0,1,0,1,0
29784,0,1,0,0,1,0,0
5115,1,0,1,1,0,0,0
87902,0,0,0,1,0,0,0
92697,1,1,0,1,0,0,0
24579,0,1,0,0,0,0,0
40176,0,1,0,0,0,0,0
45476,0,1,0,0,1,0,0
68704,0,1,0,0,0,0,0
60052,0,1,0,0,0,0,1
58812,0,0,0,1,0,0,0
69882,0,1,0,1,1,0,0
29017,0,1,0,1,1,0,1
71269,0,0,1,1,1,1,0
1022,0,0,0,1,1,0,0
17384,0,0,1,1,0,0,0
73803,0,0,1,1,1,0,0
31054,1,1,0,1,1,0,0
57964,0,1,0,0,1,0,0
79433,0,1,1,1,0,0,0
38759,1,1,0,0,1,0,0
70889,0,0,1,1,1,0,0
47731,0,1,0,1,0,0,1
28147,0,1,0,0,1,0,0
30473,0,0,0,1,1,0,0
47217,0,0,1,1,1,0,0
32514,0,0,0,1,1,0,1
6824,0,1,0,0,0,0,0
82919,1,1,1,1,0,0,0
88365,0,0,0,1,1,0,0
34629,0,0,0,1,1,0,0
26407,0,1,0,1,0,0,0
40246,0,1,0,1,1,0,0
15400,0,0,0,1,1,0,1
15261,0,1,0,0,1,0,0
44705,0,1,0,1,0,0,0
19030,1,0,1,1,1,0,0
10179,0,1,0,1,1,0,0
72499,0,0,1,1,1,0,0
46865,1,1,0,1,1,0,1
42213,0,1,0,0,0,0,0
91180,0,0,0,1,1,0,0
17595,0,0,0,1,1,0,0
31224,0,1,0,0,1,0,0
76906,1,1,0,1,1,0,0
83825,0,1,0,0,1,0,0
86168,0,0,0,1,0,0,0
21827,0,1,0,0,0,0,0
65298,0,0,0,1,1,0,0
69871,0,1,0,0,0,0,0
67153,0,1,0,0,1,0,0
13957,0,1,0,0,0,0,0
17799,0,0,0,1,1,0,0
15013,0,0,0,1,0,0,0
40365,0,1,0,1,1,0,0
69959,0,1,0,0,1,0,0
30748,0,1,1,1,1,0,0
55253,0,0,0,1,0,0,0
20788,0,0,1,1,1,0,0
37598,0,0,0,1,0,0,0
12122,0,0,0,1,0,0,0
91288,0,0,1,1,1,0,0
64024,0,1,0,1,1,0,0
74572,1,1,0,0,1,0,0
50345,0,1,0,0,1,0,1
84701,0,1,1,1,0,0,0
29248,0,1,0,1,0,0,1
26805,0,0,1,1,0,0,0
84430,0,0,0,1,1,0,1
30293,0,1,0,0,1,0,0
54165,0,1,0,1,0,0,1
45868,0,0,0,1,0,0,0
88085,1,0,0,1,0,0,0
56653,0,1,0,1,1,0,1
18194,0,0,0,1,1,0,0
90625,0,0,0,1,0,0,0
21690,0,1,0,0,1,0,0
12257,0,1,0,1,0,0,0
36639,1,1,0,1,0,1,0
4998,0,1,0,1,1,0,0
52617,0,1,0,1,1,1,0
26835,1,1,0,0,0,0,0
700,0,0,0,1,1,1,0
13150,0,1,0,0,1,0,0
82661,0,0,0,1,1,0,0
52701,0,0,0,1,1,0,1
71222,0,1,0,0,0,0,0
39423,0,0,0,1,1,0,0
17735,0,0,0,1,1,0,0
50361,0,0,1,1,1,1,0
19875,0,1,0,1,0,0,0
2102,0,0,0,1,0,0,1
13438,0,1,0,0,1,0,0
57725,0,1,0,1,1,0,1
13865,0,1,0,0,1,0,0
62813,0,1,0,0,0,0,0
64096,1,1,0,1,0,0,0
94407,0,1,0,0,1,0,0
18332,0,1,0,1,0,0,0
16638,0,0,0,1,0,1,0
21509,0,1,0,1,0,0,1
73104,0,0,0,1,0,0,1
28957,0,0,0,1,1,0,0
78345,0,0,0,1,1,0,0
1900,0,1,0,0,1,0,0
15241,0,1,0,1,1,0,0
4801,0,1,0,0,0,0,0
76857,0,1,0,0,1,0,0
53459,0,0,0,1,0,0,0
34240,0,1,0,1,0,0,1
2776,1,1,0,0,1,0,0
43253,0,1,1,1,1,0,1
54194,1,0,0,1,1,0,1
41293,1,0,0,1,1,0,0
67465,0,1,0,0,1,0,0
22899,0,1,0,1,0,0,0
94427,0,1,0,0,0,0,1
80498,0,1,0,0,1,0,0
22786,0,1,0,0,0,0,0
45066,0,0,0,1,0,1,0
21101,0,0,0,1,0,0,0
63319,0,0,1,1,1,1,0
6171,0,1,0,0,0,0,0
76273,0,1,0,1,0,0,0
45613,0,1,0,0,1,0,0
8489,0,0,0,1,0,1,0
65795,0,1,0,0,0,0,0
2335,0,1,0,1,1,0,0
55320,0,1,0,1,1,0,0
88539,0,0,0,1,1,0,0
83224,0,0,0,1,1,0,0
24001,0,1,0,0,0,0,0
11181,0,0,0,1,1,0,0
60170,0,0,0,1,1,0,0
75816,0,1,0,1,1,0,1
72787,0,1,0,0,0,0,0
62038,0,0,0,1,0,0,1
69704,0,0,0,1,1,0,0
85547,0,0,0,1,0,0,0
80849,0,1,0,1,1,0,0
53385,0,0,0,1,0,0,0
46920,0,1,1,1,1,0,0
26103,0,0,0,1,1,1,0
94439,0,1,0,0,1,0,0
29752,0,1,0,0,1,0,0
85701,0,0,0,1,1,0,0
48237,0,1,1,1,1,0,0
89502,0,1,0,0,1,0,0
76599,0,0,0,1,1,0,0
49432,0,0,1,1,1,0,0
67382,0,1,0,0,1,0,0
11304,0,1,0,0,0,0,0
5577,0,1,0,0,1,0,0
11166,0,1,0,1,1,0,1
37318,0,0,1,1,0,0,0
28123,0,1,0,0,0,0,0
61974,0,1,0,0,0,0,0
89525,1,1,0,0,1,0,0
49725,0,1,0,1,1,0,0
75834,0,1,0,0,1,0,0
91867,0,0,1,1,0,0,0
44751,0,1,0,1,0,0,0
4692,0,1,0,0,0,0,0
1872,0,1,0,0,1,0,0
45780,0,1,0,0,0,0,0
5575,0,1,0,1,1,0,0
27574,0,1,0,0,1,0,1
5622,0,0,1,1,0,0,1
45975,0,0,0,1,0,0,0
25254,0,1,0,0,1,0,0
83438,1,0,1,1,0,0,0
8816,0,1,0,0,0,0,0
51571,0,1,0,0,1,0,0
89608,0,1,1,1,0,0,0
8971,0,1,0,0,0,0,0
29834,0,1,0,1,1,0,0
90558,0,0,0,1,1,0,0
12892,0,0,0,1,1,0,1
80238,1,1,0,1,0,0,0
25017,0,1,0,1,1,0,1
38027,0,0,0,1,1,0,0
50130,0,1,0,0,1,0,1
57257,0,0,1,1,1,0,0
53274,0,1,0,0,0,0,0
85429,0,0,0,1,1,0,0
74492,0,1,0,0,0,0,0
55620,0,1,0,0,0,0,0
48276,0,1,0,1,0,0,0
62022,0,1,1,1,1,0,0
16489,0,1,0,0,1,0,0
18643,0,1,0,1,0,0,0
31003,0,1,0,0,0,0,0
30435,1,1,0,0,1,0,0
30994,0,0,0,1,0,0,0
33162,0,1,0,0,1,0,1
4853,0,1,0,1,1,0,0
13414,0,1,0,0,0,0,0
89101,0,1,0,0,1,0,0
85828,1,1,1,1,1,0,0
16680,0,1,0,0,1,0,0
35323,0,1,0,0,1,0,0
50464,1,1,1,1,0,0,1
34569,0,0,0,1,0,0,0
21513,0,1,0,1,1,0,0
49200,0,0,0,1,1,0,0
59667,0,0,0,1,0,0,1
42219,0,1,0,0,1,0,0
35784,0,0,0,1,1,0,0
63308,0,1,0,0,1,0,0
67492,0,0,0,1,1,0,0
5878,0,0,0,1,1,0,0
93303,0,1,0,0,1,0,0
74616,0,0,0,1,1,0,0
46540,0,1,0,1,1,0,0
62210,0,0,1,1,1,0,0
5581,0,0,0,1,1,0,0
59582,1,0,0,1,1,0,0
57970,0,0,0,1,1,0,0
47724,0,1,0,0,1,0,0
33086,1,1,0,1,0,0,1
27059,0,1,0,0,0,0,1
77168,0,0,0,1,1,0,0
10831,0,1,0,0,1,0,1
62232,0,1,0,0,0,0,0
17319,0,1,0,1,1,0,0
24002,0,1,0,1,0,0,0
39841,0,0,1,1,0,1,0
80859,0,1,0,0,1,0,0
57623,0,0,0,1,1,0,0
58467,0,0,0,1,1,0,0
